id,followers_count,following_count,statuses_count,verified,label
u22874473,14849,998,6335,0,0
u1205322793,220422,5973,46844,1,0
u1311366429741133826,20,95,6,0,1
u90778418,76127,355,8742,0,0
u1023290191220563970,638,747,876,0,0
u208640090,25725,1511,56348,1,0
u852973970026516480,294452,591,14028,1,0
u1153397758209875968,7396,609,2970,0,0
u1141455143956865024,827,617,273,0,0
u3837896189,1857,2737,36335,0,0
u1167063592941891585,1272,277,1703,0,0
u1059579343997992960,151,186,25,0,1
u784315494207672326,641,400,223,0,0
u940421518017916933,10519,2541,3666,0,0
u247114704,263931,2786,32082,1,0
u14699038,12492,61,3389,0,0
u763983700849602560,5571,3993,10579,0,0
u3439624942,11086,76,84,0,0
u223323922,295,112,39,0,1
u14346204,1229,738,582,0,0
u212147661,1326,861,89,0,0
u166690925,412,176,0,0,0
u223440240,1451,219,286,0,0
u14427429,657,333,1786,0,0
u838292815,2330,277,95,0,0
u898406140408602624,531,111,382,0,0
u1321466364645748736,1681,260,212,0,0
u772415623,656,343,127,0,0
u22417382,130855,1952,24485,0,0
u779444324748656640,196,877,682,0,1
u47034835,6043,223,2269,0,0
u928876430,568,763,2365,0,0
u138981963,1232,0,57,0,0
u19916253,12966,2221,24752,0,0
u25147179,545,358,470,0,0
u451240433,4013,691,4535,0,0
u1028469164468396032,11579,625,7151,0,0
u1291134968907698176,390,236,114,0,1
u11037862,5339,1442,5865,0,0
u17912551,71447,995,19596,0,0
u1321583215077953536,759,601,1040,0,0
u513316398,3830,2717,5808,0,0
u23812225,28342,4376,30479,1,0
u2306462901,3285,1931,3023,0,0
u53802241,34,237,98,0,0
u912908737828057088,544,364,186,0,0
u905191778269241344,406,12,142,0,0
u1341091009099390976,975,23,174,0,0
u14893345,35574,802,19801,1,0
u1259941035087724547,150,223,30,0,0
u1378437235884822533,4056,304,939,1,0
u3201769601,390,3,7,0,0
u146526047,1316,1354,1096,0,0
u1294972495703887872,339,158,67,0,0
u2835683058,6413,39,169,0,0
u991309391721877511,491,257,401,0,1
u1129010312236212224,19233,50,1059,1,0
u112717746,4859,1716,4332,0,0
u32352938,1386,469,2961,0,0
u391145599,1468,225,106,0,0
u215113195,4021,1090,14785,0,0
u2330475515,4106,764,2768,0,0
u101561169,2492,481,384,0,0
u1186744285439373312,326,514,102,0,0
u2790739088,570,29,24,0,1
u1638141098,1869,674,434,0,0
u837382570266460160,2348,70,199,0,0
u1295132417666109440,985,4,53,0,0
u5025111,1113,172,798,0,0
u33246089,142,278,324,0,1
u2940098420,1350,2010,2954,0,0
u1270003240512389121,4227,1007,6340,0,0
u1136023601398910976,141,346,55,0,0
u237435988,1668,824,4101,0,0
u1147039217534537728,167,772,226,0,0
u3793960033,90504,1704,45438,1,0
u1063288302915264512,1843,786,1122,0,0
u955647765408722945,246328,1081,29404,1,0
u1320780038266994688,330,379,123,0,0
u873043502791221248,565,430,397,0,0
u1177300366620184576,226,190,401,0,0
u485949190,75,409,80,0,1
u1321062394722922497,1749,130,62,0,0
u1620885366,10333,1434,17945,0,0
u743934426275586049,90,730,103,0,0
u288956125,86374,173,1760,1,0
u965080799337881600,70,218,57,0,0
u1297858144861925379,2192,55,41,0,0
u1471053920,248,270,40,0,0
u762093566273343488,77,156,8,0,1
u1229258780,217,332,17,0,0
u4919390599,213,651,35,0,1
u774109973190021120,363,387,39,0,0
u24753328,2447,197,801,0,0
u2613606518,976,80,441,0,0
u988872626167828480,1664,269,173,0,0
u66998391,2373,158,105,0,0
u52565429,819,686,93,0,0
u244818919,1710,1742,30669,0,0
u1240355312,1056,418,216,0,0
u2850858010,4742,33,4082,0,0
u41004033,12854,4050,10370,1,0
u70798741,7358,793,57098,0,0
u227033965,809,1082,5600,0,0
u863556760380092418,1065,810,727,0,0
u519968288,1179,301,164,0,0
u2904839112,933,382,138,0,0
u1289342843278905345,9969,682,5708,0,0
u4335930327,6364,1029,8510,0,0
u1316011494002192387,355,40,116,0,1
u1152296594,3960,421,751,0,0
u1192399858092523520,192,251,62,0,0
u306037988,359,239,264,0,1
u1222116778349821952,10662,691,3232,0,0
u733019438363070465,343,1221,438,0,0
u593785378,53367,982,10993,1,0
u4920669131,67,86,19,0,1
u15602141,1908,749,5557,0,0
u1004126803995181057,1058,70,34,0,1
u1149142678715527169,14068,98,350,0,0
u2604687852,146,243,19,0,0
u2891025692,2005,181,185,0,0
u4805771380,388832,93,45352,1,0
u986652796685398016,565,314,310,0,1
u1082281304249561088,2081,1938,2082,0,0
u21335832,1791,2239,9728,0,0
u6082682,1346,403,476,0,0
u32713500,1378,311,514,0,0
u789998140782882817,2453,311,106,0,0
u1295511048200564742,1543,22,56,0,0
u637108210,2362,520,297,0,0
u1253734997334405120,979,711,26,0,1
u328537775,1546,2277,70407,0,0
u504239269,1263,1341,682,0,0
u432957426,1622,2459,10044,0,0
u28295229,72039,2965,6452,0,0
u2932063797,689,190,67,0,1
u50554535,1108,670,360,0,0
u1272997284108738560,718,229,63,0,0
u1272954231721426945,1393,348,245,0,1
u1078128549876371457,42,155,0,0,0
u1278452499570196480,3761,26,146,0,0
u327032058,1471,829,708,0,0
u1703305712,63734,3421,4965,1,0
u414324523,322,590,275,0,0
u756181721997987848,10352,541,2371,0,0
u782615960,14276,213,5013,0,0
u1217315090,20624,402,4801,0,0
u38990306,746,621,471,0,0
u1387376042,1152,593,129,0,0
u268194196,3595,388,162,0,0
u1271079679932456960,6367,179,984,0,0
u1193657945109794816,3234,856,709,0,0
u941829517273944064,39299,348,12297,0,0
u16408929,11292,1533,8386,1,0
u3334041593,3630,1766,1562,0,0
u1192233617126281218,1417,951,1710,0,0
u1258769409235091457,9490,291,140,0,0
u904789658399322112,254,247,221,0,0
u1266169056173924352,34537,197,2096,0,0
u3296780245,1830,1050,145,0,0
u563821235,2426,771,2228,0,0
u1411460167,10554,875,17182,0,0
u2825591395,73753,1160,78637,1,0
u1222915574105133056,3264,1986,3336,0,0
u22375288,2222,825,2638,0,0
u1263387588523630592,197,11,10,0,1
u117934629,238,344,21848,0,0
u182730982,326,460,68,0,0
u46624314,940,342,74,0,0
u812055605510803456,123,638,17,0,0
u1112711079552053250,1225,23,1085,0,0
u543184346,575,133,111,0,0
u48735125,3533,434,294,0,0
u807327556072402945,581,939,918,0,0
u1222952152609579010,2310,50,8,0,0
u872274950,9090,718,1733,0,0
u2850683124,728,42,223,0,0
u2750994354,20081,39,2143,0,0
u20442149,16630,4382,4591,0,0
u290843855,3375,1209,63,0,0
u889050642903293953,5559,2,655,0,0
u1162863886250332160,1325,1,138,0,0
u1188810424130691072,800,20,61,0,0
u890966966726479874,2225,1318,475,0,0
u1114018252785479680,1427,708,244,0,0
u1016995602,249,887,556,0,0
u898388108705767425,234,156,47,0,0
u1242618514290049026,137,179,5,0,0
u2802558480,8198,523,3879,0,0
u1189487223642697728,45027,1144,9992,0,0
u1233552889055834112,1285,15,46,0,0
u1083046542506905603,923,2505,2173,0,0
u613234951,222,398,203,0,0
u424387623,786,161,70,0,0
u3667840692,642,135,12,0,0
u920707681895272448,1700,3280,6705,0,0
u243517888,289,447,10,0,0
u155633978,318,599,433,0,0
u112529649,10011,588,9926,0,0
u4899597089,6382,311,1260,0,0
u17122701,12393,398,1884,0,0
u808806102,428953,5,2285,0,1
u2842875815,1157,130,541,0,0
u74077175,1453,201,64,0,0
u1018212949641613313,204,53,22,0,1
u248216566,130,113,18,0,0
u1203825050476072960,4020,245,21123,0,0
u1212448049366102016,4369,492,5439,0,0
u39209113,636,355,472,0,0
u1220869993560190976,2367,606,491,0,0
u1100885895417217025,464,86,122,0,0
u910945363,339,365,269,0,0
u2784575957,1476,359,557,0,0
u2492016278,2604,430,1511,0,0
u34996738,168634,67,88443,1,0
u2324111390,10910,1130,6330,0,0
u97040343,967165,698,26865,1,0
u183782682,3285,1400,3800,0,0
u194985826,1355,703,1074,0,0
u3075414729,484,65,14,0,0
u11056912,1056,1143,1599,0,0
u1138843182970523648,1798,245,159,0,0
u1003795586909233153,157,109,18,0,0
u946901247407169536,226,263,25,0,0
u364488011,533252,851,19204,0,0
u3417501399,3604,254,5959,0,0
u699756456527028224,819,756,566,0,0
u991690269975371776,761,18,235,0,1
u1123307142260256768,2093,28,216,0,1
u454318852,263,1056,615,0,0
u979644353097490432,204,329,47,0,0
u1652270612,7195,398,4522,0,0
u742415719,9584,814,1312,0,0
u712686194140774400,1291,1348,780,0,0
u118369820,87162,1769,184730,0,0
u1071534749188001799,4535,77,785,0,0
u49583798,316,317,43,0,0
u14594610,8431,460,8352,0,0
u682463,133162,2066,101942,1,0
u991451,10705,677,708,1,0
u9541832,6157,524,3356,0,0
u946595410793164805,15038,3652,53241,0,0
u233783568,141454,1218,20940,1,0
u2288653218,26771,824,10928,0,0
u318063815,77404,16,926,0,0
u18535471,21179,9737,74104,0,0
u5850692,7231,542,2400,0,0
u576412169,2530,452,1939,0,0
u158843843,299340,187,2111,1,0
u3279117936,1183,351,302,0,0
u937541436668461056,1391,323,331,0,0
u977013150871638016,386,262,113,0,0
u8000842,20602,449,14905,0,0
u2690731844,1308,717,1077,0,0
u15751831,5260,452,181,0,0
u97279389,4371,180,396,0,0
u2933286995,1425,260,312,0,0
u258080946,629,270,600,0,0
u1329262027,6895,1299,2164,0,0
u1142745355139899397,1276,6,70,0,0
u280403336,1515,202,635,0,0
u32973,4184,704,9138,0,0
u1158385581476515840,853,197,78,0,0
u4829756831,30,67,192,0,0
u2161983944,75236,2329,25081,0,0
u214639688,2698,776,855,0,0
u64427872,242,430,522,0,0
u1082719172717621253,286,134,30,0,1
u69542069,2339013,237,5921,1,0
u930077097028145154,1413,327,156,0,0
u2198455572,3229,1996,8461,0,0
u937083488783753216,472,245,80,0,1
u1398650820,2377,595,1784,0,0
u898538970,1417,409,41,0,0
u1074952653631881216,588,264,102,0,0
u39634561,1877209,14,11271,1,0
u233464339,12050,12464,76840,0,0
u2796636175,3701,1799,53480,0,0
u26703751,6138,2804,9316,0,0
u1168003974,5832,550,32454,0,0
u46052256,950,525,12855,0,0
u110103071,1659,937,317,0,0
u892059194240532480,3016,187,283,0,1
u1048413351670206466,841,26,32,0,1
u3293836337,5719,107,457,0,0
u8826872,4810,77,351,0,0
u1123980100951838720,282,61,43,0,0
u1105230235052589056,3851,2206,10353,0,0
u1035524448319885312,3518,11,147,0,0
u807261497500069888,817,4,270,0,0
u255401464,401,570,807,0,0
u90870342,1022,651,5386,0,0
u811736148,216,105,4,0,0
u1085191952532828160,963,1937,250,0,0
u54204367,3575,26,303,0,0
u417436602,841,328,87,0,0
u2712200551,1958,1610,11175,0,0
u617940906,1897,136,318,0,0
u995910912,1287,139,196,0,0
u3383587455,474783,324,891,1,0
u1015437560,873,85,168,0,0
u752505338511908864,2497,842,883,0,0
u1010536067886387200,1477,288,123,0,0
u733640801914343425,9648,227,1093,0,0
u126913957,331,261,426,0,0
u95425754,128903,319,1907,0,0
u2491974073,2893,723,1143,0,0
u2189702274,2589,409,724,0,0
u925019749456719872,602,267,311,0,0
u4149424180,745,351,362,0,0
u805777855212830721,360,72,263,0,0
u834959749602910208,62,331,20,0,0
u817128038345211904,4162,81,6573,0,0
u810455926733934593,967,331,273,0,0
u3351698086,42005,10,7811,0,0
u848799224854609920,15681,78,2345,0,0
u53184098,286450,648,16722,1,0
u16396588,172110,1337,40240,1,0
u342167747,1698,1891,825,0,0
u1391558048,431,465,604,0,0
u956669833,755,336,90,0,0
u18484673,3343,999,35897,0,0
u126693455,1024,5000,5255,0,0
u15166546,6065,344,4480,0,0
u123595497,3045,630,3605,0,0
u422401447,2842,526,63,0,0
u4826007138,1885,272,1956,0,0
u572569181,1194,1026,471,0,1
u1110191,2565,1869,51080,0,0
u2519891,4869,632,16,0,0
u622784277,5415,935,91,0,0
u2967221722,8207,563,410,0,0
u25120383,2062,626,110,0,0
u2814476470,7873,4667,8172,0,0
u2954424093,714,192,158,0,0
u952442351905058816,2082,2813,5213,0,1
u15105448,599,221,798,0,0
u2157203573,658,457,29363,0,0
u3576148773,1272,929,546,0,0
u135845460,1004,581,477,0,0
u746788615951355904,2332,1961,326,0,0
u1002638800575782912,2387,2112,6023,0,0
u832596127962775552,2919,8,303,0,1
u363200844,718,622,1762,0,0
u2832190776,11253,141,272,0,1
u56730586,1166,1234,2977,0,0
u1499527722,4355,549,1702,0,0
u1024500831306084352,1406,487,154,0,0
u24017962,2400,481,3392,0,0
u32872803,1285,87,17,0,0
u2770668672,1055,43,120,0,0
u15989532,691,476,656,0,0
u1137228224,9917,93,826,0,1
u3255720389,6682,1324,5265,0,1
u35544706,571,188,374,0,0
u1004334946230693890,9292,360,189,0,0
u2842627679,276,359,1538,0,0
u58529612,582678,2324,151050,1,0
u185379141,1660,424,317,0,0
u8890542,1524,772,3067,0,0
u1581306612,1604,161,1105,0,0
u75898512,496,224,40,0,0
u17629607,5602,1019,7122,0,0
u246427772,1117,994,2115,0,0
u1002748836,980,1651,1714,0,0
u8414042,706,251,478,0,0
u90410381,412,1353,318,0,0
u224773138,898,150,188,0,1
u887953975068291072,3182,74,215,0,0
u703836179318214656,1102,1,32257,0,0
u1572599911,757,223,775,0,1
u966815073690730496,5010,876,2234,0,0
u248757309,1288,905,2587,0,0
u328595919,1241,683,1691,0,0
u14144982,1066,827,5858,0,0
u335716457,488,1870,591,0,0
u42866326,1014,2626,2285,0,0
u1223401116,714,765,551,0,0
u1017541345865621506,613,1256,107,0,1
u939254989070802944,1801,329,832,0,0
u524862022,399,417,4042,0,0
u241585205,2467,1029,14246,0,0
u562363,91367,12111,65863,0,0
u48712353,1952,702,424,0,0
u293116923,14876,1201,17001,0,0
u1476449188770729984,222244,0,71,0,0
u14093707,278949,1682,40942,1,0
u1432910625785593856,584,577,1106,0,0
u773450,1907,839,20541,0,0
u2372510178,10658,4734,52212,0,0
u1227885888,2359,2218,1225,0,0
u784343457619771392,370,170,50,0,0
u1345898821243392000,4752,332,2061,0,0
u1549419390,23066,3947,48080,1,0
u1289214585170464773,101641,2220,873,0,0
u33372937,3487,1465,5385,0,0
u412146250,3758,367,3320,1,0
u1222710751,2051,182,454,0,0
u59243738,14533,1093,6243,1,0
u58569513,368729,100,12321,0,0
u4846809930,1699,2528,8985,1,0
u1375245284419112961,139,134,1826,0,0
u188103539,17993,988,22660,0,0
u1258525855644626946,2754,229,32228,0,0
u102379281,2116,1395,25467,0,0
u30759148,4654,3825,9632,0,0
u709822647652196353,13870,1181,68587,0,0
u1128141605997883392,4060,198,13375,0,0
u1433593621446529025,1587,44,568,0,0
u2532315008,16858,1207,3707,0,0
u1051754132699115520,35921,396,8799,1,0
u2678236062,9982,584,18860,0,0
u1258189498699124738,2633,652,1331,0,0
u1313500399819685888,53710,3,16948,0,0
u1139376545498198016,183,325,158,0,1
u1426522898,119610,2293,6395,1,0
u176089416,3446,978,3271,0,0
u1402444870464200704,8844,650,1056,1,0
u21964954,119165,123,130758,1,0
u1253721834,3925,2735,15879,0,0
u364228636,3945,960,12578,0,0
u3213596780,39573,1,5479,0,0
u1064114381980495872,8107,951,15649,0,0
u2859448331,98262,5449,47567,0,0
u2407779480,762,512,9402,0,0
u1173121356,9457,5141,147407,0,0
u760676900381396992,54600,68,1021,0,0
u1266820262688743425,9318,1064,9548,0,0
u959899324019769344,57556,23,21668,0,0
u50064469,5966,1281,12657,1,0
u16292218,14558,883,32516,0,0
u23293367,18873,92,42575,0,0
u16960160,4820,1018,3589,0,0
u733994123678490625,12201,23,391,0,0
u844152803991994368,5571,1,9091,0,0
u1537100460,23117,3936,61694,0,0
u14768955,17337,76,25111,0,0
u377026626,322182,565,18707,1,0
u464824562,16839,1,8784,0,0
u245228514,14249,67,7598,0,0
u909271421779681280,5044,891,11813,0,0
u1190300554171473920,26374,3218,11069,0,0
u240107748,266866,992,38159,1,0
u998407880,3122,399,4355,0,0
u1317995765671907331,4703,2504,11030,0,0
u112897080,30346,866,35828,0,0
u731498618507698176,256,123,5,0,0
u15361570,117036,6004,8578,1,0
u1333171793201225728,313006,75,334,1,0
u1124003061540753408,1003,3,49,0,0
u995006376962396160,37847,133,8842,0,0
u47332433,7630,1450,5635,0,0
u1340528688509554689,229216,0,769,0,0
u1356958547603513346,376078,171,1412,1,0
u1129753118776922117,3183,2228,8018,0,0
u2863352081,8433,884,55319,0,0
u464501201,10389,697,3808,0,0
u241002951,109119,528,7644,0,0
u550107013,809,183,185,0,0
u805540934519758848,822,197,114,0,0
u3905056647,437,157,39,0,0
u1579809553,28302,1044,86009,0,0
u23401392,10319,499,17718,0,0
u815033787645972480,17469,262,8112,0,1
u136075940,417,72,43,0,0
u715314592239452161,42,182,6,0,0
u2757700570,9,237,0,0,0
u1097361890,3206,2548,1994,0,0
u105534413,16752,850,91,1,0
u17732153,1257528,3093,99003,0,0
u830891475395293184,3055,68,1440,0,0
u84618490,10719,1166,36758,0,0
u1186066780852232192,307,164,194,0,0
u1195271337977241601,758,39,143,0,0
u1876001052,13419,1387,11399,0,0
u363210621,86471,18,4552,0,0
u763156668699975680,25344,2822,3919,0,0
u85227160,68511,1880,85572,1,0
u2285597287,1942,1365,6330,0,0
u91417365,650358,1484,17178,1,0
u991182416,2209,1255,21631,0,0
u3441956892,1190,820,4299,0,0
u17839988,57595,2787,17284,1,0
u170831912,6273,1231,28162,0,0
u15926695,4625,832,15275,0,0
u1017579216429252609,49,68,11,0,0
u2213018582,5087,1399,6464,0,0
u893562413823426561,254,221,169,0,0
u98586984,30654,219,2738,0,0
u3564127636,175322,591,11082,0,0
u1499925510,688,684,4029,0,0
u30761484,28433,1943,6763,0,0
u2413527745,10673,2051,14182,0,0
u4846106736,6197,503,1097,0,0
u1245471771119300610,669,128,38,0,0
u3061210992,29264,1526,50115,0,0
u2835821799,1585,3619,1420,0,0
u943751,42938,13406,2139,1,0
u1258153337498865665,47703,3793,13827,0,0
u1265609557969186816,3846,430,187,0,0
u286332872,1316,1168,2097,0,0
u1107997022081024000,5162,813,4151,0,0
u3033677922,219,1143,483,0,0
u791051969565646848,1236,248,426,0,0
u2710580269,3142,626,4689,0,0
u1219846380,654,400,689,0,0
u1715370056,5500,1464,13006,0,0
u870364054044520448,20132,570,3866,1,0
u885553444232278017,11410,324,934,0,0
u36370775,4374,1774,5020,0,0
u39387668,4426,525,9665,0,0
u818922640307986432,1568,3518,842,0,0
u854840560749826049,15618,977,16601,0,0
u705060452,25933,1251,10110,1,0
u4893539703,350,190,138,0,0
u29812651,7522,339,4329,0,0
u1146058388452888577,434,383,1908,0,1
u61189406,19072,980,29052,0,0
u952337156,2372,437,1854,0,0
u851252856913113088,1823,1183,5071,0,0
u1041950022978465794,4040,77,282,0,1
u1235301391104716800,141849,58,4025,0,0
u502151289,8518,548,8776,0,0
u1519183848,4381,338,3625,0,0
u467177273,10130,4423,55588,0,0
u100250921,55907,991,196411,1,0
u49049279,11284,997,9383,1,0
u1229952622859313160,2037,1618,2792,0,0
u33764964,4157,329,6179,0,0
u975137590050508800,1886,133,3308,0,1
u1222650745901633536,99926,49,1367,1,0
u453693457,2838,492,8383,0,0
u321933,11354,3489,8804,0,0
u296644509,11698,229,154,0,0
u3177505453,10446,169,585,0,0
u217284148,107967,822,14484,0,0
u143430352,33954,4095,30644,0,0
u1029501357139451904,987,2369,457,0,0
u857069858462281728,497,965,1065,0,0
u18783350,12582,1918,17065,0,0
u958951852141400064,4373,671,1703,0,0
u138518015,1606,823,2655,0,0
u353919347,1884,1183,14891,0,0
u637338906,375863,127,6524,0,1
u376015747,2897,218,8438,0,0
u132793505,2033,4922,9643,0,0
u781510,11466,3661,10831,0,0
u1071972253,1160,472,556,0,0
u762629051567583232,131,465,41,0,0
u1055211082032340993,139,243,171,0,0
u1181232690521133060,85,139,15,0,0
u942462017100812289,32938,532,4348,0,0
u155425162,14218,335,2109,0,0
u252672612,71703,5,15169,0,0
u46782674,2935,329,4947,0,0
u960947423320326144,10006,233,1805,0,0
u547159483,36503,26,5352,0,0
u2165843324,7556,179,3204,0,0
u21731008,74053,685,16008,1,0
u722526498146508800,4030,973,37090,0,0
u770943875968098305,972,154,1223,0,0
u3033325991,1096,517,1686,0,0
u223904974,26389,2185,45970,1,0
u24831757,25858,98,3079,0,0
u836673803866365953,28507,82,1575,1,0
u272985460,1498851,717,17150,0,0
u1129901605443317760,273840,263,7832,1,0
u45923583,4479,538,462,0,0
u15099561,1359,2152,4004,0,0
u20971256,22639,204,11800,0,0
u1128353898975068160,167,262,300,0,0
u3354999513,3625,440,2619,0,0
u500162083,1622,153,5795,0,0
u292640545,32440,885,29380,0,0
u19245184,1318,854,13823,0,0
u1370684718,3192,750,3670,0,0
u576794667,615,285,1015,0,0
u21549948,1819,172,1636,0,1
u313802355,838,65,1561,0,1
u272593403,1085,654,2226,0,0
u929450964339306501,763,123,100,0,0
u1938608077,5618,5730,22535,0,0
u35794978,1807,485,1413,0,0
u2258338843,3503,231,5935,0,0
u14446054,7368,46,6018,0,0
u342250615,33598,595,5635,1,0
u10695152,13666,551,18510,0,0
u233998125,724,163,80,0,0
u10782142,2684,777,4631,0,0
u48935569,22604,4,609,0,0
u106053559,2243,364,1742,0,0
u389607456,868,1743,10445,0,0
u281728419,27617,1409,44452,0,0
u73251301,565638,713,5105,0,0
u50084102,124908,627,6759,1,0
u2737965418,124001,9258,70426,1,0
u1237720952,23676,201,2605,1,0
u1000799198810341376,5034,118,246,0,0
u865339383200702465,9686,99,3593,0,0
u925864157857030144,1482,135,212,0,0
u1471542956,215037,4875,87,1,0
u1024799545,2113,364,1302,0,0
u2557037323,1346989,141,1530,1,0
u920725258847612928,89,242,104,0,1
u866598352577867776,4037,837,612,0,0
u865004396681207809,68427,884,15809,0,0
u31067157,26317,10352,26305,1,0
u2438782558,663,327,124,0,0
u1175299088,10825,42,2865,0,0
u66533920,113233,4314,1726,0,0
u994424932913344512,5078,72,2965,0,0
u35304791,48511,3218,1141,1,0
u240051701,4716,259,5844,0,0
u371974097,4180,276,1199,0,0
u890686902013177856,7687,1,748,0,1
u39282190,5053,461,1792,0,0
u14367669,59881,20033,70223,1,0
